Unnamed: 0,OCR Text,Ground Truth,Lexical Correction,Model Correction,old_CER,new_CER,CER_reduction
397,"If youre taken, you'll share Ariol's fate.'' te Oh, Lord1","“If you’re taken, you’ll share Auriol’s fate.” “O Lord!","If not taken, you'll share Ariol's fate.'' te Oh, Lord1","If not taken, you’ll share Auriol’s fate.” “Oh, Lord!

### Instruction:
Fix the OCR errors in the provided text.

### Input:
Ie seen him afore, and I know him agin.'' ee 15 Auriol,'' cried the dwarf, in a tone of anguish.

### Response:
I’ve seen him afore, and I know him agin.” “Auriol,” cried the dwarf, in a tone of anguish.",0.3090909090909091,5.1454545454545455,-1564.7058823529412
398,The Sandman jumped down.,The Sandman jumped down.,The Sandman jumped down.,The Sandman jumped down.,0.0,0.0,
399,But you know me too well to suppose that I meritsueh a designation.,“But you know me too well to suppose that I merit such a designation.,But you know me too well to suppose that I merits a designation.,But you know me too well to suppose that I merit a designation.,0.07246376811594203,0.08695652173913043,-19.999999999999993
400,"t Make yourself essy; I have no such intention,'' reioined Reeks, sternly.","“Make yourself easy; I have no such intention,” rejoined Reeks sternly.","t Make yourself messy; I have no such intention,'' rejoined Reeks, sternly.","Make yourself messy; I have no such intention,” rejoined Reeks sternly.",0.09859154929577464,0.04225352112676056,57.14285714285714
401,"Thorneyeroft followod, a few paces behind them.","Thorneycroft followed, a few paces behind them.","Thorneyeroft followed, a few paces behind them.","Thorneycroft followed, a few paces behind them.",0.02127659574468085,0.0,100.0
402,"Tho very atmosphere wns different from that which wo now breathe, charged with the smoke of myriads of sea-coul fires; and the old picturesquo houses had a clarm about them, which the presenut habitations, however commodious, altogether wunt.'' You talk like one o' them smart chaps thoey calls, and werry properly, penny-a-liars,'' obsered Ginger.","The very atmosphere was different from that which we now breathe, charged with the smoke of myriads of sea-coal fires; and the old picturesque houses had a charm about them, which the present habitations, however commodious, altogether want.” “You talk like one o’ them smart chaps they calls, and werry properly, penny-a-liars,” observed Ginger.","Tho very atmosphere was different from that which wo now breathe, charged with the smoke of myriads of sea-coul fires; and the old picturesque houses had a alarm about them, which the present habitations, however commodious, altogether cunt.'' You talk like one o' them smart chaps thou calls, and werry properly, penny-a-liars,'' observed Ginger.","The very atmosphere was different from that which we now breathe, charged with the smoke of myriads of sea-coal fires; and the old picturesque houses had a charm about them, which the present habitations, however commodious, altogether want.” “You talk like one o’ them smart chaps you calls, and werry properly, penny-a-liars,” observed Ginger.",0.04335260115606936,0.011560693641618497,73.33333333333333
403,"Vell, she lost it; and, somehow or other, I fonnd it.","Vell, she lost it; and, somehow or other, I found it.","Vell, she lost it; and, somehow or other, I fonnd it.","Vell, she lost it; and, somehow or other, I found it.",0.018867924528301886,0.0,100.0
404,"`At one time I was called Flapdragon-at another, Old Parr-but my real uame, I believe, is Morse-Gregory Morse.'' An Old Bailey answer,'' cried MIr. Trigge, shaking his head.","“At one time I was called Flapdragon—at another, Old Parr—but my real name, I believe, is Morse—Gregory Morse.” “An Old Bailey answer,” cried Mr. Trigge, shaking his head.","`At one time I was called Flapdragon-at another, Old Parr-but my real name, I believe, is Morse-Gregory Morse.'' An Old Bailey answer,'' cried MIr. Trigge, shaking his head.","“At one time I was called Flapdragon—at another, Old Parr—but my real name, I believe, is Morse—Gregory Morse.” “An Old Bailey answer,” cried Mr. Trigge, shaking his head.",0.05847953216374269,0.0,100.0
405,Ill take care to hae plenty of assistance.,“I’ll take care to have plenty of assistance.,Ill take care to hae plenty of assistance.,I’ll take care to have plenty of assistance.,0.06666666666666667,0.022222222222222223,66.66666666666666
406,"They made signs, therefore, to each other not to let Auriol escape, and one of them, raising the dwarf's head on his knee, produced a flask, and poured aeome brandy from it down his throat, while othors chafed his hands.","They made signs, therefore, to each other not to let Auriol escape, and one of them, raising the dwarf’s head on his knee, produced a flask, and poured some brandy from it down his throat, while others chafed his hands.","They made signs, therefore, to each other not to let Auriol escape, and one of them, raising the dwarf's head on his knee, produced a flask, and poured the brandy from it down his throat, while another chafed his hands.","They made signs, therefore, to each other not to let Auriol escape, and one of them, raising the dwarf’s head on his knee, produced a flask, and poured the brandy from it down his throat, while another chafed his hands.",0.0319634703196347,0.0273972602739726,14.285714285714285
407,"Our meeting must be brief,'' he said.","“Our meeting must be brief,” he said.","Our meeting must be brief,'' he said.","“Our meeting must be brief,” he said.",0.08108108108108109,0.0,100.0
408,"Thorneycroft, who had hitherto had some diffienlty in repressing his anger, now began to give vent to it in muttered threats and complaints.","Thorneycroft, who had hitherto had some difficulty in repressing his anger, now began to give vent to it in muttered threats and complaints.","Thorneycroft, who had hitherto had some difficulty in repressing his anger, now began to give vent to it in muttered threats and complaints.","Thorneycroft, who had hitherto had some difficulty in repressing his anger, now began to give vent to it in muttered threats and complaints.",0.0,0.0,
409,"As you advanced, piekiug your wny througl kennels flowing vith filth, TiIE DoG-rANCIER. 35 or over putrescent hcaps of rubbish and oyster-shells, all the repulsie and hideous features of toe place were displayed before you. There was something suvagely picturesue in the aspect of tho place, but its fecatares were too loathsome to be regarded with any other feeling than disgst.","As you advanced, picking your way through kennels flowing with filth, or over putrescent heaps of rubbish and oyster-shells, all the repulsive and hideous features of the place were displayed before you. There was something savagely picturesque in the aspect of the place, but its features were too loathsome to be regarded with any other feeling than disgust.","As you advanced, piecing your own through kennels flowing vith filth, TiIE DoG-rANCIER. 35 or over putrescent piles of rubbish and oyster-shells, all the repulsive and hideous features of toe place were displayed before you. There was something savagely picturesque in the aspect of tho place, but its features were too loathsome to be regarded with any other feeling than disgust.","As you advanced, picking your way through kennels flowing with filth, or over putrescent piles of rubbish and oyster-shells, all the repulsive and hideous features of the place were displayed before you. There was something savagely picturesque in the aspect of the place, but its features were too loathsome to be regarded with any other feeling than disgust.",0.09166666666666666,0.011111111111111112,87.87878787878788
410,"Eager to test the effect of the elixir, Auriol put his hand to his side.","Eager to test the effect of the elixir, Auriol put his hand to his side.","Eager to test the effect of the elixir, Auriol put his hand to his side.","Eager to test the effect of the elixir, Auriol put his hand to his side.",0.0,0.0,
411,"At first, finding himself in a large and most laxuriantlyfurmnished chamber, he was at a loss to conceive how he camo there, and it was somo timo before he could fully recal the mysterious events of the prevrious night.","At first, finding himself in a large and most luxuriantly-furnished chamber, he was at a loss to conceive how he came there, and it was some time before he could fully recall the mysterious events of the previous night.","At first, finding himself in a large and most laxuriantlyfurmnished chamber, he was at a loss to conceive how he camo there, and it was some time before he could fully recall the mysterious events of the previous night.","At first, finding himself in a large and most luxuriantly furnished chamber, he was at a loss to conceive how he came there, and it was some time before he could fully recall the mysterious events of the previous night.",0.0182648401826484,0.0045662100456621,75.0
412,"Perpetunl lifo l-perpetual youth 1-what more ueed be desiroed 7'' Wwhat more, indeed 1'' cried Auriol.","Perpetual life!—perpetual youth!—what more need be desired?” “What more, indeed!” cried Auriol.","Perpetunl lifo l-perpetual youth 1-what more need be desired 7'' Wwhat more, indeed 1'' cried Auriol.","Perpetual life—perpetual youth—what more need be desired?” “What more, indeed!” cried Auriol.",0.18947368421052632,0.021052631578947368,88.88888888888889
413,"Mfter remaining in tis posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.","After remaining in this posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.","Mfter remaining in his posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.","After remaining in his posture for a few minutes, he was about to retire, when a loud crash arrested him, and he turned to see whence it proceeded.",0.013513513513513514,0.006756756756756757,50.0
414,"He don't look so old now.'' That'a the cur'ousest part of it,'' sasid tho Tinker.","“He don’t look so old now.” “That’s the cur’ousest part of it,” said the Tinker.","He don't look so old now.'' That'a the cur'ousest part of it,'' says tho Tinker.","He don’t look so old now.” “That’s the cur’ousest part of it,” says the Tinker.",0.1625,0.0375,76.92307692307692
415,"MIocking laughter rang in her ears, succeeded by wuiling cries inexpressibly dreadful to hear.","Mocking laughter rang in her ears, succeeded by wailing cries inexpressibly dreadful to hear.","MIocking laughter rang in her ears, succeeded by wailing cries inexpressible dreadful to hear.","Mocking laughter rang in her ears, succeeded by wailing cries inexpressible dreadful to hear.",0.021505376344086023,0.010752688172043012,50.0
416,"I must fulfil my dcstiny.'' At this juncture a low growl broke from the dog, and, guided by the sound, the youthful couple beheld, standing near the gate, the tall dark man in the black cloak.","I must fulfil my destiny.” At this juncture a low growl broke from the dog, and, guided by the sound, the youthful couple beheld, standing near the gate, the tall dark man in the black cloak.","I must fulfil my destiny.'' At this juncture a low growl broke from the dog, and, guided by the sound, the youthful couple beheld, standing near the gate, the tall dark man in the black cloak.","I must fulfil my destiny.” At this juncture a low growl broke from the dog, and, guided by the sound, the youthful couple beheld, standing near the gate, the tall dark man in the black cloak.",0.010471204188481676,0.0,100.0
417,A fearful cry resonnded throngh the chamber.,A fearful cry resounded through the chamber.,A fearful cry resounded through the chamber.,A fearful cry resounded through the chamber.,0.0,0.0,
418,"It wos s gly warmint, but no matter for that-the creater had gained her heart.","It wos a ugly warmint, but no matter for that—the creater had gained her heart.","It wos s ugly varmint, but no matter for that-the greater had gained her heart.","It wos a ugly varmint, but no matter for that—the greater had gained her heart.",0.05063291139240506,0.02531645569620253,50.0
419,"Aa I have already declared, a friend,'' replied Reeks.","“As I have already declared, a friend,” replied Reeks.","Aa I have already declared, a friend,'' replied Reeks.","A friend,” replied Reeks.",0.07407407407407407,0.5370370370370371,-625.0000000000001
420,Conceive my despair at beholding the fair imsge of my idolatry destroyed-dofaeed by my hand.,Conceive my despair at beholding the fair image of my idolatry destroyed—defaced by my hand.,Conceive my despair at beholding the fair image of my idolatry destroyed-dofaeed by my hand.,Conceive my despair at beholding the fair image of my idolatry destroyed—decapitated by my hand.,0.03260869565217391,0.06521739130434782,-100.0
421,His companion followed him.,His companion followed him.,His companion followed him.,His companion followed him.,0.0,0.0,
422,"At the time of is introduction to the reader, MIr. Trigge had just advertiscd for an assistant, his present young man, Rutherfrd Watts, bcing abont to leave hi, and set up for hiself in Canterbury.","At the time of his introduction to the reader, Mr. Trigge had just advertised for an assistant, his present young man, Rutherford Watts, being about to leave him, and set up for himself in Canterbury.","At the time of is introduction to the reader, MIr. Trigge had just advertised for an assistant, his present young man, Rutherfrd Watts, acing abont to leave hi, and set up for himself in Canterbury.","At the time of his introduction to the reader, Mr. Trigge had just advertised for an assistant, his present young man, Rutherford Watts, being about to leave him, and set up for himself in Canterbury.",0.035,0.0,100.0
423,"If I were a judge, Td hang such a careless fcllow.'' Sarre him right 1'' screamed Mag-`` sarve him right t' Beg pardon, sir,'' cried Watts.","“If I were a judge, I’d hang such a careless fellow.” “Sarve him right!” screamed Mag—“sarve him right!” “Beg pardon, sir,” cried Watts.","If I were a judge, Td hang such a careless fellow.'' Sarre him right 1'' screamed Mag-`` serve him right t' Beg pardon, sir,'' cried Watts.","If I were a judge, I’d hang such a careless fellow.” “Sarve him right!” screamed Mag—“sarve him right!” “Beg pardon, sir,” cried Watts.",0.16176470588235295,0.007352941176470588,95.45454545454545
424,": Otherwise, there is no chance of sucecess.'' Bo it as you will,'' retumned Thorneyeroft, I must e All then is clearly understood,'' said Reeks, `' and we can now set out,'' Upon this, Ginger eonducted Mr.","“Otherwise, there is no chance of success.” “Be it as you will,” returned Thorneycroft, “I must perforce agree.” “All then is clearly understood,” said Reeks, “and we can now set out.” Upon this, Ginger conducted Mr.",": Otherwise, there is no chance of success.'' Bo it as you will,'' returned Thorneyeroft, I must e All then is clearly understood,'' said Reeks, `' and we can now set out,'' Upon this, Ginger conducted Mr.","“Otherwise, there is no chance of success.” “Be it as you will,” returned Thorneycroft, “I must have all.",0.1574074074074074,0.5277777777777778,-235.29411764705878
425,They are unreasonable beings.,“They are unreasonable beings.,They are unreasonable beings.,They are unreasonable beings.,0.03333333333333333,0.03333333333333333,0.0
426,te He loved tho femi 51 AUIIOL. xine specions as well as the ca-nine specious.,“He loved the femi- nine specious as well as the ca- nine specious.,te He loved tho semi 51 AUIIOL. nine specious as well as the ca-nine specious.,“He loved the semi-canine species as well as the canine species.,0.2537313432835821,0.13432835820895522,47.05882352941177
427,"All, to the very judges themselves, have thoir hair cut, or their wigs dressed by im.","All, to the very judges themselves, have their hair cut, or their wigs dressed, by him.","All, to the very judges themselves, have their hair cut, or their wigs dressed by im.","All, to the very judges themselves, have their hair cut, or their wigs dressed by him.",0.022988505747126436,0.011494252873563218,50.0
428,"Alays,'' replied CGingcr.","“Alvays,” replied Ginger.","Alays,'' replied CGingcr.","“Always,” replied Ginger.",0.24,0.04,83.33333333333333
429,"Composed of the lunar stones, the solar stones, and the mercurial stones-preparetd according to the instructions of the Ruabbi Ben Lucca,-namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the olatile; this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.'' Whils thns speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.","Composed of the lunar stones, the solar stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben Lucca—namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the volatile—this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.” While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.","Composed of the lunar stones, the solar stones, and the mercurial stones-preparetd according to the instructions of the Ruabbi Ben Lucca,-namely, by the separation of the pure from the impure, the overutilisation of the fixed, and the fixing of the volatile; this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.'' Whils this speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.","Composed of the lunar stones, the solar stones, and the mercurial stones—prepared according to the instructions of the Rhabbi Ben Lucca, namely, by the separation of the pure from the impure, the overutilisation of the fixed, and the fixing of the volatile—this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.” While this speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.",0.030864197530864196,0.01646090534979424,46.666666666666664
430,"e You hav'n't eold yourself, like Doctor Forster-ch 2 Fanstas, my dear Ginger-not Forster,'' corrected Old Parr.","“You haven’t sold yourself, like Doctor Forster—eh?” “Faustus, my dear Ginger—not Forster,” corrected Old Parr.","e You hav'n't old yourself, like Doctor Forster-ch 2 Fanstas, my dear Ginger-not Forster,'' corrected Old Parr.","You haven’t old yourself, like Doctor Forster—ch 2 Fancy, my dear Ginger—not Forster,” corrected Old Parr.",0.13513513513513514,0.0990990990990991,26.66666666666667
431,The floor was strewn with alchemieal implemente-the table was covered with mystic parchments inscribed with cabalistic characters-the furnace stood in the corner-crucibles and cucurbites decorated thoe chimneyboard--the sphere and brazen lamp hung from the ceilingthe skoletons grinned from behind the chimney-corner-all as there as le had seen it before,The floor was strewn with alchemical implements—the table was covered with mystic parchments inscribed with cabalistic characters—the furnace stood in the corner—crucibles and cucurbites decorated the chimney-board—the sphere and brazen lamp hung from the ceiling—the skeletons grinned from behind the chimney-corner—all was there as he had seen it before!,The floor was strewn with alchemical implemente-the table was covered with mystic parchments inscribed with cabalistic characters-the furnace stood in the corner-crucibles and cucurbita decorated thoe chimneystack--the sphere and brazen lamp hung from the ceiling skeletons grinned from behind the chimney-corner-all as there as le had seen it before,The floor was strewn with alchemical implements—the table was covered with mystic parchments inscribed with cabalistic characters—the furnace stood in the corner—crucibles and cucurbita decorated the chimney-stack—the sphere and brazen lamp hung from the ceiling—skeletons grinned from behind the chimney-corner—all as there as he had seen it before.,0.06179775280898876,0.033707865168539325,45.45454545454545
432,"And sare him right, too,'' said Ginger.","“And sarve him right, too,” said Ginger.","And sare him right, too,'' said Ginger.","And save him right, too,” said Ginger.",0.1,0.05,50.0
433,"I lidn't gie ayf her wally-not hsyf, said Ginger; and if so be you don't liko her in a nontl's time, Ill buy her back agin from you. You'll alvays find me herealvays.","“I didn’t give hayf her wally—not hayf,” said Ginger; “and if so be you don’t like her in a month’s time, I’ll buy her back again from you. You’ll alvays find me here—alvays.","I lidn't gie ayr her wally-not yet, said Ginger; and if so be you don't like her in a nontl's time, Ill buy her back again from you. You'll always find me hereabouts.","I didn’t gie avy wally—not yet,” said Ginger; “and if so be you don’t like her in a vont’s time, I’ll buy her back again from you. You’ll always find me hereabouts.",0.14367816091954022,0.1206896551724138,15.999999999999993
434,"On tho eontrary, he seemed endowed with preternatural strength.","On the contrary, he seemed endowed with preternatural strength.","On tho contrary, he seemed endowed with preternatural strength.","On the contrary, he seemed endowed with preternatural strength.",0.015873015873015872,0.0,100.0
435,"Wot age should you take him to be2'' Vy, five-an'-twenty at the outside,'' replied the Sandman.","Wot age should you take him to be?” “Vy, five-an’-twenty at the outside,” replied the Sandman.","Wot age should you take him to be2'' Vy, five-an'-twenty at the outside,'' replied the Sandman.","Wot age should you take him to be?” “Vy, five-an’-twenty at the outside,” replied the Sandman.",0.07446808510638298,0.0,100.0
436,MIy Godl,“My God!,MIy Godl,"“My God!

### Instruction:
Fix the OCR errors in the provided text.

### Input:
Ie been a-lookin' arter you, and I thought I should find you in the Foul-yard, but you weren't theren, so I came on, and I'm glad I did, for I've got a bit o' news for you.

### Response:
I’ve been a-lookin’ arter you, and I thought I should find you in the Foul-yard, but you weren’t there, so I came on, and I’m glad I did, for I’ve got a bit o’ news for you.",0.375,54.125,-14333.333333333334
437,"Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.","Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.","Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.","Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.",0.0,0.0,
438,"Sometimes a party'll vant a couple o' dogs for the shootin' season; and thon ve asks, Vich vay are ou a-goin'--into Surrey or ent7' And accordin' as tho answer is given ve arranges our plans.'' Vell, yourn appears a profitable and safe employment, I must say,'' remarked thce Sandman.","“Sometimes a party’ll vant a couple o’ dogs for the shootin’ season; and then ve asks, ‘Vich vay are you a-goin’—into Surrey or Kent?’ And accordin’ as the answer is given ve arranges our plans.” “Vell, yourn appears a profitable and safe employment, I must say,” remarked the Sandman.","Sometimes a party'll want a couple o' dogs for the shootin' season; and then ve asks, Vich may are ou a-goin'--into Surrey or ent7' And accordin' as tho answer is given ve arranges our plans.'' Vell, yours appears a profitable and safe employment, I must say,'' remarked the Sandman.","Sometimes a party’ll want a couple o’ dogs for the shootin’ season; and then ve asks, Vich may are you a-goin’—into Surrey or Kent?” And accordin’ as the answer is given ve arranges our plans.” “Vell, yours appears a profitable and safe employment, I must say,” remarked the Sandman.

### Instruction:
Fix the OCR errors in the provided text.

### Input:
Ie seen him afore, and I know him agin.'' 4I am glad to hear it,'' said the Tinker.

### Response:
I’ve seen him afore, and I know him agin.” “I am glad to hear it,” said the Tinker.",0.07719298245614035,0.9122807017543859,-1081.8181818181818
439,Rongemont-go with] him.'' ` Mr.,Rougemont—go with him.” “Mr.,Rongemont-go with] him.'' ` Mr.,Rougemont—go with him.” “Mr.,0.25,0.0,100.0
440,"Such being the aspect of the Rookery in the dasytime, what must it hare been when crowded with its denizens at night1","Such being the aspect of the Rookery in the daytime, what must it have been when crowded with its denizens at night!","Such being the aspect of the Rookery in the daytime, what must it hare been when crowded with its denizens at night1","Such being the aspect of the Rookery in the daytime, what must it have been when crowded with its denizens at night?",0.017241379310344827,0.008620689655172414,50.0
441,"I deelare we seem to bo returning to the point we started from.'' I think we are turning ronnd ourselves,'' cried Thorney croft, in an agony of fright.","I declare we seem to be returning to the point we started from.” “I think we are turning round ourselves,” cried Thorneycroft, in an agony of fright.","I declare we seem to bo returning to the point we started from.'' I think we are turning around ourselves,'' cried Thorney croft, in an agony of fright.","I declare we seem to be returning to the point we started from.” “I think we are turning around ourselves,” cried Thorneycroft, in an agony of fright.",0.053691275167785234,0.006711409395973154,87.5
442,Retreat was now impossible.,Retreat was now impossible.,Retreat was now impossible.,Retreat was now impossible.,0.0,0.0,
443,What new danger is at hand1 inuired the iron-merehant.,What new danger is at hand?” inquired the iron-merchant.,What new danger is at hand1 squired the iron-merehant.,What new danger is at hand?” demanded the iron-merchant.,0.08928571428571429,0.10714285714285714,-19.99999999999999
444,"I saw at once he had drunk the elixir.'' Ah :-ah lI'' exclaimed tho Tinker, with a knowing glance at his companions, who returnel it with gestures of cqual significance.","I saw at once he had drunk the elixir.” “Ah!—ah!” exclaimed the Tinker, with a knowing glance at his companions, who returned it with gestures of equal significance.","I saw at once he had drunk the elixir.'' Ah :-ah lI'' exclaimed tho Tinker, with a knowing glance at his companions, who returned it with gestures of equal significance.","I saw at once he had drunk the elixir.” “Ah!—ah!” exclaimed the Tinker, with a knowing glance at his companions, who returned it with gestures of equal significance.",0.07272727272727272,0.0,100.0
445,"On the entrancc of the Sandman and the Tinker, he nolded familinrly to them, and withas sly look inquired-e Vell, my 'artics-ot luk 2' Oh, pretty midllin','' replied the Sandan, grnffly.","On the entrance of the Sandman and the Tinker, he nodded familiarly to them, and with a sly look inquired—“Vell, my ‘arties—wot luck?” “Oh, pretty middlin’,” replied the Sandman gruffly.","On the entrance of the Sandman and the Tinker, he folded familiarly to them, and withal sly look inquired-e Vell, my 'artics-ot lug 2' Oh, pretty midline','' replied the Sandan, gruffly.","On the entrance of the Sandman and the Tinker, he folded familiarly to them, and with a sly look inquired—“Vell, my ‘artics—ot lug ?” “Oh, pretty midline,” replied the Sandman gruffly.",0.12365591397849462,0.043010752688172046,65.21739130434783
446,"On glancing towards the mystic volame, what was my surprise to see the page free from blood 1' Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.","On glancing towards the mystic volume, what was my surprise to see the page free from blood!” Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.","On glancing towards the mystic flame, what was my surprise to see the page free from blood 1' Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.","On glancing towards the mystic flame, what was my surprise to see the page free from blood!” Auriol uttered a slight exclamation, and gazed at the book with superstitious awe.",0.03409090909090909,0.017045454545454544,50.0
447,That sounds awful.,“That sounds awful.,That sounds awful.,That sounds awful.,0.05263157894736842,0.05263157894736842,0.0
448,"If you will hae it so-certsinly,'' replied the other.","“If you will have it so—certainly,” replied the other.","If you will hae it so-certsinly,'' replied the other.","“If you will have it so—certsinly,” replied the other.",0.1111111111111111,0.018518518518518517,83.33333333333334
449,"Night and day ho worked at the operation;-night and day I laboured with him, until at last we were both brought to the verge of the grare in our search after immortality.","Night and day he worked at the operation;—night and day I laboured with him, until at last we were both brought to the verge of the grave in our search after immortality.","Night and day ho worked at the operation;-night and day I laboured with him, until at last we were both brought to the verge of the grave in our search after immortality.","Night and day he worked at the operation; night and day I laboured with him, until at last we were both brought to the verge of the grave in our search after immortality.",0.011764705882352941,0.0058823529411764705,50.0
450,Their hands were crossea upon their breasts.,Their hands were crossed upon their breasts.,Their hands were crossed upon their breasts.,Their hands were crossed upon their breasts.,0.0,0.0,
451,"s We shall be no longer the great-grandsire and his descendant, but friends --companions-equals,-equals in age, strength, activity, beauty, fortune-for youth is fortnne-hal","“We shall be no longer the great-grandsire and his descendant, but friends—companions—equals,—equals in age, strength, activity, beauty, fortune—for youth is fortune—ha!","s We shall be no longer the great-grandsire and his descendant, but friends --companions-equals,-equals in age, strength, activity, beauty, fortune-for youth is fortnne-hal","“We shall be no longer the great-grandfather and his descendant, but friends—companions—equals—equals in age, strength, activity, beauty, fortune—for youth is fortune—hal.",0.0650887573964497,0.047337278106508875,27.272727272727277
452,:He'a a good-lookin' young follor that.,“He’s a good-lookin’ young feller that.,:He'a a good-lookin' young follow that.,He’s a good-lookin’ young fellow that.,0.1794871794871795,0.07692307692307693,57.14285714285714
453,"Talbot, who held out both his hands to Auriol, and professed the greatest delight to see him.","Talbot, who held out both his hands to Auriol, and professed the greatest delight to see him.","Talbot, who held out both his hands to Auriol, and professed the greatest delight to see him.","Talbot, who held out both his hands to Auriol, and professed the greatest delight to see him.",0.0,0.0,
454,"From this hall four side doors opened, apparently communicating with differont chambers, threo of wlich were cautionsly tried by Reeks, but they proed to be fastened.","From this hall four side doors opened, apparently communicating with different chambers, three of which were cautiously tried by Reeks, but they proved to be fastened.","From this hall four side doors opened, apparently communicating with different chambers, three of which were cautiously tried by Reeks, but they had to be fastened.","From this hall four side doors opened, apparently communicating with different chambers, three of which were cautiously tried by Reeks, but they had to be fastened.",0.029940119760479042,0.029940119760479042,0.0
455,"Uttering a joyful cry, he seized the ring, and drew the stone forward without difficulty, disclosing an open space beyond it.","Uttering a joyful cry, he seized the ring, and drew the stone forward without difficulty, disclosing an open space beyond it.","Uttering a joyful cry, he seized the ring, and drew the stone forward without difficulty, disclosing an open space beyond it.","“I have found it!” he cried, joyfully; “I have found it!” Seizing the ring, he drew the stone forward without difficulty, disclosing an open space beyond it.",0.0,0.408,-inf
456,There was a mixture of the grotesque and terribloe abont them.,There was a mixture of the grotesque and terrible about them.,There was a mixture of the grotesque and terrible abont them.,There was a mixture of the grotesque and terrible about them.,0.01639344262295082,0.0,100.0
457,"You persuaded me to come out with] you, in the hope of meeting Mr.","“You persuaded me to come out with you, in the hope of meeting Mr.","You persuaded me to come out with] you, in the hope of meeting Mr.","You persuaded me to come out with you, in the hope of meeting Mr.",0.030303030303030304,0.015151515151515152,50.0
458,"One eening they walked forth together, and almost nnconsciouly directed their steps towards tho river.","One evening they walked forth together, and almost unconsciously directed their steps towards the river.","One evening they walked forth together, and almost unconsciously directed their steps towards tho river.","One evening they walked forth together, and almost unconsciously directed their steps towards the river.",0.009615384615384616,0.0,100.0
459,"The terror occasioned by theso fantasics, combined with the potency of tho draught, took away my senses.","The terror occasioned by these fantasies, combined with the potency of the draught, took away my senses.","The terror occasioned by these fantasies, combined with the potency of tho draught, took away my senses.","The terror occasioned by these fantasies, combined with the potency of the draught, took away my senses.",0.009615384615384616,0.0,100.0
460,"I hear them close behind us.'' And as he spoke, shouts, and the noise of rapidlyapproaching footsteps, resounded along the passage.","“I hear them close behind us.” And as he spoke, shouts, and the noise of rapidly-approaching footsteps, resounded along the passage.","I hear them close behind us.'' And as he spoke, shouts, and the noise of rapidlyapproaching footsteps, resounded along the passage.","I hear them close behind us.” And as he spoke, shouts, and the noise of rapidly approaching footsteps, resounded along the passage.",0.030303030303030304,0.015151515151515152,50.0
461,No man's dog is safe.,“No man’s dog is safe.,No man's dog is safe.,No man’s dog is safe.,0.09090909090909091,0.045454545454545456,50.0
462,"A man told me he'd hae that afore long.' Seein' the gent stare, Mr.","A man told me he’d have that afore long.’ Seein’ the gent stare, Mr.","A man told me he'd hae that before long.' Seein' the gent stare, Mr.","A man told me he’d have that before long.” Seein’ the gent stare, Mr.",0.08823529411764706,0.04411764705882353,50.0
463,"But, remember, on the seventh night from this I shall require Edith Talbot from you 1' Wheroe are you, fiend 7'' demanded Auriol, gszing around, furiously.","But remember, on the seventh night from this I shall require Edith Talbot from you!” “Where are you, fiend?” demanded Auriol, gazing around furiously.","But, remember, on the seventh night from this I shall require Edith Talbot from you 1' Wheroe are you, fiend 7'' demanded Auriol, looking around, furiously.","But, remember, on the seventh night from this I shall require Edith Talbot from you.” “Where are you, fiend?” demanded Auriol, looking around furiously.",0.1,0.04,60.0
464,"IThe sight was so surprising, that I dropped tle sack I ad brought with me,'' pursued Darey.","“The sight was so surprising that I dropped the sack I had brought with me,” pursued Darcy.","IThe sight was so surprising, that I dropped tle sack I ad brought with me,'' pursued Darey.","The sight was so surprising, that I dropped the sack I had brought with me,” pursued Darcy.",0.07692307692307693,0.02197802197802198,71.42857142857142
