id,Ground Truth,OCR Text,CER
1736,Maitland and Edith.,Maitland and Edith.,0.0
1737,"Three days flew by rapidly and delightfully; and on the evening of the last, just as the little party were assembled in the drawing-room, after dinner, Mr.","IThree days flew by rspidly and delightfully; and on the evening of the last, just as the little party were assembled in the drawing-room, after dinner, Mr.",0.01282051282051282
1738,Talbot returned from this journey.,Tlbot returned from his journey.,0.058823529411764705
1739,"“Well, here I am!” he cried, clasping Edith to his bosom, “without having encountered any misadventure.","Well, here I am 1'' he ecried, clasping Edith to his bosom, `` without haing encountered any misadventure.",0.09259259259259259
1740,"On the contrary, I have completed my business to my entire satisfaction.” “Oh, how delighted I am to see you, dear papa!” exclaimed Edith.","On the contrary, lI hae completed my business to my entire satisfaction.'' Oh, how delighted I am to see you, dear pspa l'' exclaimed Edith,.",0.07692307692307693
1741,"“Now, Auriol, you can have no more apprehensions.” “Apprehensions of what?” cried Mr.","e Now, Auriol, you can hare no more apprehensions. `Apprehensions of what t'' cried Mr.",0.10227272727272728
1742,Talbot.,Talbot.,0.0
1743,"“Of some accident befalling you, which might have interfered with our happiness, sir,” replied Auriol.","e Of some accident befalling you, which might hare interfered with our happiness, sir,'' replied Ariol.",0.057692307692307696
1744,"“Oh, lovers are full of idle fears!” cried Mr.","Oh, lovers are fll of idle fearsl'' eried Mr.",0.1276595744680851
1745,“They are unreasonable beings.,They are unreasonable beings.,0.03333333333333333
1746,"However, here I am, as I said before, safe and sound.","However, here I am, as I said before, safe and sound.",0.0
1747,"To-morrow we will finish all preliminary arrangements, and the day after you shall be made happy—ha!","To-morrow we will finish all preliminary arrangements, and the day after you shall be made happy-hal",0.02
1748,"ha!” “Do you know, papa, Auriol intends to give a grand ball on our wedding-day, and has invited all his acquaintance to it?” remarked Edith.","hs1' Do yon know, papa, Auriol intends to gie a grand ball on onr wedding-day, and has invited all his aoquaintance to it7 remarked Edith.",0.07092198581560284
1749,“I hope you have not invited Cyprian Rougemont?” said Mr.,I hope you hae not inited Cyprian Rongemont7' said Mr.,0.10526315789473684
1750,"Talbot, regarding him fixedly.","Talbot, regarding him fixedly.",0.0
1751,"“I have not, sir,” replied Auriol, turning pale.","I hae not, sir,'' replied Auriol, turning pale.",0.08163265306122448
1752,"“But why do you particularise him?” “Because I have heard some things of him not much to his credit,” replied Mr.","But why do you particularise him 2 Becanse I have heard some things of him not much ta his eredit,'' replied Mr.",0.07894736842105263
1753,"“What—what have you heard, sir?” demanded Auriol.","What-what have yon herd, sir7'' demanded Anriol.",0.16
1754,"“Why, one shouldn’t believe all the ill one hears of a man; and, indeed, I cannot believe all I have heard of Cyprian Rougemont,” replied Mr.","Why, one shouldn't believe all the ill one hears ofa man; and, indeed, I cannot believe all I havre heard of Cprian Rougemont,'' replied Mr.",0.04895104895104895
1755,Talbot; “but I should be glad if you dropped his acquaintance altogether.,Talbot; `' bat I should be glad if you dropped his acquaintance altogether.,0.05333333333333334
1756,And now let us change the subject.” Mr.,And now let us change the subject.'' Mr.,0.05
1757,Talbot seated himself beside Mrs.,Talbot seated himself beside Mrs.,0.0
1758,"Maitland, and began to give her some account of his journey, which appeared to have been as pleasant as it had been rapid.","Maitland, and] began to give her some aecnt of his journey, which appeared to have been as pleasant as it had been rapid.",0.032520325203252036
1759,"Unable to shake off the gloom which had stolen over him, Auriol took his leave, promising to meet Mr.","Unable to shake off the gloom which had stolen over him, Auriol toeok his leae, promising to meet Mr.",0.0196078431372549
1760,"Talbot at his lawyer’s in Lincoln’s Inn, at noon on the following day.","Talbot at his] lwyer's in Lineoln's Inn, at noon on the following day.",0.07042253521126761
1761,"He was there at the time appointed, and, to Mr.","Ha was thero at th time appointed, and, to Mr.",0.06382978723404255
1762,"Talbot’s great delight, and the no small surprise of the lawyer, paid over a hundred thousand pounds, to be settled on his future wife.","Talbot'a great delight, and the no small surprise of the lawyer, psid over a hundred thousand ponds, to be settled on his future wife.",0.02962962962962963
1763,"“You are a perfect man of honour, Auriol,” said Mr.","You are a perfect man of honour, Anriol,'' said Mr.",0.07692307692307693
1764,"Talbot, clapping him on the shoulder, “and I hope Edith will make you an excellent wife.","Talbot, clapping him on the shoulder, `` and I hope Edith will make you an excellent wife.",0.03333333333333333
1765,"Indeed, I have no doubt of it.” “Nor I,—if I ever possess her,” mentally ejaculated Auriol.","Indeed, I have no doubt of it' e Nor I,--if I ever possess her,'' mentally ejaculatod Auriol.",0.09574468085106383
1766,The morning passed in other preparations.,The morning psssed in other preparations.,0.024390243902439025
1767,"In the evening the lovers met as usual, and separated with the full persuasion, on Edith’s part at least, that the next day would make them happy.","In the eening the loers met as usual, and separated with tha full persuasion, on Edith's pasrt at least, that the next day wonld make them happy.",0.04081632653061224
1768,"Since the night of the compact, Auriol had neither seen Rougemont, nor heard from him, and he neglected no precaution to prevent his intrusion.","Bince the night of the compset, Auriol had neither seen Iougemont, nor heard from him, and ho negleeted no precaution to prevent his intrusion.",0.04195804195804196
1769,"Chapter 5 The Seventh Night It was a delicious morning in May, and the sun shone brightly on Auriol’s gorgeous equipage, as he drove to St.","-150 AURIOI. Ir was a delicious morning in May, and the sun shone brightly on Auriol's gorgeous equipage, as he droro to St.",0.20863309352517986
1770,"George’s, Hanover Square, where he was united to Edith.","George's, Ianoer-square, where he was united to Edith.",0.09090909090909091
1771,"Thus far all seemed auspicious, and he thought he could now bill defiance to fate.","Thns far all seemed auspicious, and he thought he could now bid defiance to fate.",0.036585365853658534
1772,"With the object of his love close beside him, and linked to him by the strongest and holiest ties, it seemed impossible she could be snatched from him.","With the object of his loe close beside him, and linked to him by the strongest and holiest ties, it seemed impossible she could bo snatched from him.",0.013245033112582781
1773,"Nothing occurred during the morning to give him uneasiness, and he gave orders that a carriage and four should be ready an hour before midnight, to convey him and his bride to Richmond, where they were to spend their honeymoon.","Nothing occurred during the morning to give him uneasiness, and he gare orders that a carriage and four should bo reaiy an honr before midnight, to conrey him and his brida to Richmond, whoere they were to spend their honeymoon.",0.03070175438596491
1774,"Night came, and with it began to arrive the guests who were bidden to the ball.","Night came, and with it began to arrive tho guests who were bidden to the ball.",0.012658227848101266
1775,No expense had been spared by Auriol to give splendour to his fete.,No expense had been spared by Auriol to give splendour to his fete.,0.0
1776,It was in all respects magnificent.,It was in all respeets magnificent.,0.02857142857142857
1777,"The amusements of the evening commenced with a concert, which was performed by the first singers from the Italian Opera; after which, the ball was opened by Auriol and his lovely bride.","Tho amusements of the evening commenced with a concert, which was performed by the first singers from the lItalian Opera; after which, the ball was opened by Auriol and his lovely brido.",0.016129032258064516
1778,"As soon as the dance was over, Auriol made a sign to an attendant, who instantly disappeared.","As soon as the dance was over, Auriol made a sign to an attendant, who instantly disappeared.",0.0
1779,"“Are you prepared to quit this gay scene with me, Edith?” he asked, with a heart swelling with rapture.","Are you prepared to quit this gay scene with me, Edith 7'' he assked, with a hcart swelling with rapture.",0.0660377358490566
1780,"“Quite so,” she replied, gazing at him with tenderness; “I long to be alone with you.” “Come, then,” said Auriol.","-Quite so,'' she replied, gzing at him with tenderness; I long to be alone with yon.'' t Come, then,'' said Auriol.",0.10256410256410256
1781,"Edith arose, and passing her arm under that of her husband, they quitted the ball-room, but in place of descending the principal staircase, they took a more private course.","Elith arose, ant passing her arm nnder that of her husband, they quitted the ball-room, but in place of descending the principal staircase, they took a more private course.",0.01744186046511628
1782,"The hall, which they were obliged to cross, and which they entered from a side-door, was spacious and beautifully proportioned, and adorned with numerous statues on pedestals.","Tho hall, which they were obliged to cross, and which they enterel from a side-door, was spacious and boautifully proportioned, and adorned with nnmerous statnes on pedestals,",0.03428571428571429
1783,"The ceiling was decorated with fresco paintings, and supported by two stately scagliola pillars.","The ceiling was decorated with fresco paintings, and supported by two stately scagliola pillars.",0.0
1784,"From between these, a broad staircase of white marble ascended to the upper room.","From between these, a broad staircase of white marble ascended to the upper room.",0.0
1785,"As Auriol had foreseen, the staircase was thronged with guests ascending to the ball-room, the doors of which being open, afforded glimpses of the dancers, and gave forth strains of liveliest music.","As Auriol had forcseen, the stairease was thronged with guests ascending to the bnll-room, the doors of which bceing open, afforded glimpses of the dancers, and gse forth strains of liveliest music.",0.03015075376884422
1786,"Anxious to avoid a newly-arrived party in the hall, Auriol and his bride lingered for a moment near a pillar.","Anxious to aoid a ncwly-arrived party in tha hall, Auriol and his bride lingered for a moment near a pillar.",0.027522935779816515
1787,“Ha!,Ha1,0.5
1788,"who is this?” cried Edith, as a tall man, with a sinister countenance, and habited entirely in black, moved from the farther side of the pillar, and planted himself in their path, with his back partly towards them.","who is this'' cried Edith, as a tall man, with a sinister countenance, and habited entirely in black, moved from tle fartler side of tho pillar, and plantod himself in their path, with his back partly towards them.",0.028037383177570093
1789,A thrill of apprehension passed through Auriol’s frame.,A thrill of apprehension passed through Auriol's frame.,0.01818181818181818
1790,"He looked up and beheld Rougemont, who, glancing over his shoulder, fixed his malignant gaze upon him.","Ie looked up and beheld Rougemont, who, glancing ovrer lis shoulder, fixed his malignant gaze npon him.",0.038834951456310676
1791,Retreat was now impossible.,Retreat was now impossible.,0.0
1792," “You thought to delude me,” said Rougemont, in a deep whisper, audible only to Auriol; “but you counted without your host.",", Yon thonght to delude me,'' said Rongemont, in a dcep whisper, audible only to Auriol; ``but you counted withont your host.",0.0873015873015873
1793,"I am come to claim my victim.” “What is the matter with you, that you tremble so, dear Auriol?” cried Edith.","I am comae to claim my ictim,'' 1sa t i s ettet re, tet ra tblo ae.",0.5178571428571429
1794,“Who is this strange person?” But her husband returned no answer., e] But her husband retarned no answer.,0.4307692307692308
1795,Terror had taken away his power of utterance.,Terror had taken away his power of ntterance.,0.022222222222222223
1796,"“Your carriage waits for you at the door, madam—all is prepared,” said Rougemont, advancing towards her, and taking her hand.","Yar aariags wsius for you at the door, madam-al ie preperel,'' ssid Rougemont, adrancing towards her, and taking her hand.",0.1349206349206349
1797,"“You are coming, Auriol?” cried Edith, who scarcely knew whether to draw back or go forward.","' Yo are eming, Auriolt' cried Edith, vho ssarcelyr knew whether to draw back or go forward.",0.10638297872340426
1798,"“Yes—yes,” cried Auriol, who fancied he saw a means of escape.","Yes-yes,'' cried Auriol, who fancied he saw s means ef escape.",0.09523809523809523
1799,"“This is my friend, Mr.",":IThis is my friend, Mr.",0.08333333333333333
1800,Rougemont—go with him.” “Mr.,Rongemont-go with] him.'' ` Mr.,0.22580645161290322
1801,Rougemont!” cried Edith.,"Rougenont,'' cried Eith.",0.2
1802,"“You told my father he would not be here.” “Your husband did not invite me, madam,” said Rougemont, with sarcastic emphasis; “but knowing I should be welcome, I came unasked.","ou told my tather. he wonld not be here'' Your husband did not invite me, madam,'' said Rongeont, with sresstie emphasis: ' but kaowing I shold be welcome, I came nnasked.",0.12429378531073447
1803,But let us avoid those persons.” In another moment they were at the door.,But let us aoid those persons.'' In another moment they were at the door.,0.04054054054054054
1804,"The carriage was there with its four horses, and a man-servant, in travelling attire, stood beside the steps.","The carriage was there with its fotr horses, and a man-serant, in trs-] velling sttire, stood beside the steps.",0.0625
1805,"Reassured by the sight, Auriol recovered his courage, and suffered Rougemont to throw a cloak over Edith’s shoulders.","Reassared by the] sight, Auriol recovered his eourage, and suffered Rouge-] mont to throw a cloak oer Edith's shoulders.",0.06611570247933884
1806,"The next moment she tripped up the steps of the carriage, and was ensconced within it.","The next] moment she tripped up the steps of the carrisge, and wss] ensconced within it.",0.045454545454545456
1807,"Auriol was about to follow her, when he received a violent blow on the chest, which stretched him on the pavement.","Auriol was abot to follow her, when] he received a violent blow on the chest, which stretched] him on the paement.",0.034482758620689655
1808,"Before he could regain his feet, Rougemont had sprung into the carriage.","Before he could regain his feet,] Rongemont hsd sprung into the carriage.",0.0410958904109589
1809,"The steps were instantly put up by the man-servant, who mounted the box with the utmost celerity, while the postillions, plunging spurs into their horses, dashed off with lightning speed.","The steps were] instantly put up by the man-servrant, who monnted the box] with the utmost celerity, while the postilions, plunging spurs into their horses, dashed off with lightning speed.",0.02631578947368421
1810,"As the carriage turned the corner of King Street, Auriol, who had just arisen, beheld, by the light of a lamp, Rougemont’s face at the window of the carriage, charged with an expression of the most fiendish triumph.","As the carriage turned the corner of King-street, Anriol, who had jst arisen, beheld, by the light of a lamp, Rougemont's face at the window of the carriage, charged with an expression of the most fiendish trinumph.",0.027777777777777776
1811,“What is the matter?” cried Mr.,What is the mattert'' cried Mr.,0.125
1812,"Talbot, who had approached Auriol, “I came to bid you good-bye.","Talbot, who had approached Auriol. :I came to bid you good-by.",0.047619047619047616
1813,Why do I find you here alone?,Why do I find yon here alone1,0.06896551724137931
1814,"Where is the carriage?—what has become of Edith?” “She is in the power of the Fiend, and I have sold her to him,” replied Auriol gloomily.","Where is the carriage l-what has become of Edith 1 She is in the power of the Fiend, and I hase sold her to him,'' replied Auriol, gloomily.",0.07092198581560284
1815,"“What mean you, wretch?” cried Mr.","What mean you, wretch f'' eried Mr,",0.19444444444444445
1816,"Talbot, in a voice of distraction.","Talbot, in as voice of distraetion.",0.05714285714285714
1817,“I heard that Cyprian Rougemont was here.,:'I heard that Cyprian Rougemont was] here.,0.06976744186046512
1818,"Can it be he that has gone off with her?” “You have hit the truth,” replied Auriol.","Can it bo he that has gone off with her 1'' e Yon hao hit tho trath,'' replied Auriol.",0.16091954022988506
1819,"“He bought her with the money I gave you. I have sold her and myself to perdition!” “Horror!” exclaimed the old man, falling backwards.","' He bonght her with the money lI gare you. I havre sold her and myaelf to perdition I'' Borrorl' exclaimed the old man, falling backwards.",0.10714285714285714
1820,"“Ay, breathe your last—breathe your last!” cried Auriol wildly.","Ay, breathe your last-breathe your last?'' cried] Auriol, wildly.",0.10606060606060606
1821,"“Would I could yield up my life, likewise!” And he hurried away, utterly unconscious whither he went.","eWonld I oould yield up my life, likewise "" And he hurried away, utterly uneonscious wvhither he] want.",0.08737864077669903
1822,End of the Intermean Chapter 1 The Cell Mr., oi the fecen.-Crtan Reugemet. M.,0.5909090909090909
1823,"Thorneycroft and his companions had scarcely gained a passage in the deserted house, which they had entered in the manner described in a previous chapter, when they were alarmed by the sudden and furious ringing of a bell overhead.","TonxcnorT and his companions had scarcely gined s passago in tho deserted house, which they had entered in the manner deseribed in a previous chapter, when they were alarmed by the sudden and furious ringig of a bell overhead.",0.05627705627705628
1824,"The noise brought them instantly to a halt, and each man grasped his arms in expectation of an attack, but the peal ceasing in a few moments, and all continuing quiet, they moved on as before, and presently reached a large hall with a lofty window over the door, which, being without shutters, afforded light enough to reveal the dilapidated condition of the mansion.","The noise bronght them instantly to a halt, and each man graepod his arms in expectation of an attack, but the peal ceasing in a few moments, and all oontinuiug qiet, they mored on as before, and presently reached s large hall with a lofty window over the door, which, being witlout shutters, affordad light enough to roveal the dilapilated condition of tho mansion.",0.035422343324250684
1825,"From this hall four side doors opened, apparently communicating with different chambers, three of which were cautiously tried by Reeks, but they proved to be fastened.","From this hall four side doors opened, apparently communicating with differont chambers, threo of wlich were cautionsly tried by Reeks, but they proed to be fastened.",0.029940119760479042
1826,"The fourth, however, yielded to his touch, and admitted them to a chamber, which seemed to have been recently occupied, for a lamp was burning within it.","Tho fourth, howerer, yieldod to is toueh, and admitted them to a chamber, whioh seemed to have been recently oceupied, for a lamp ws burning within it.",0.05228758169934641
1827,"The walls were panelled with dusky oak, and hung at the lower end with tapestry, representing the Assyrian monarch Ninus, and his captive Zoroaster, King of the Bactrians.","Thoe walls were panelled with dusky oak, and hung at the lower end with tspestry, representing tbe Assyrian monareh Ninns, and lis captive Zoroaster, ing of the Bactrians.",0.040697674418604654
1828,"The chief furniture consisted of three large high-backed and grotesquely-carved arm-chairs, near one of which stood a powerful electrical machine.","Tha chief furniture consisted of three large high-backed and grotesquely-carved arm-chairs, near one of which stood a powerful electrical machine.",0.00684931506849315
1829,"Squares and circles were traced upon the floor, and here and there were scattered cups and balls, and other matters apparently belonging to a conjuring apparatus.","fquares and circles were traced upon the floor, and here and there were scattered cups and balls, and other matters apparently belonging to a conjuring apparatns.",0.012345679012345678
1830,"The room might be the retreat of a man of science, or it might be the repository of a juggler.","The room might be the retreat of a man of science, or it might be the repository of s juggler.",0.010638297872340425
1831,"But whoever its occupant was, and whatsoever his pursuits, the good things of the world were not altogether neglected by him, as was proved by a table spread with viands, and furnished with glasses, together with a couple of taper-necked bottles.","But whoever its occupant was, and whatsoever his pursnits, the good things of the world were not altogether neglected by him, as was proed by a table spread with viands, and furnishod with glasses, together with a couple of taper-necked bottles.",0.012195121951219513
1832,"While glancing upwards, Mr. Thorneycroft remarked that just above each chair the ceiling was pierced with a round hole, the meaning of which he could not at the time comprehend, though after circumstances sufficiently explained it to him.","While glancing upwards, MIr. Thorneyeroft remarked that just above each chair the ceiling was pierced with a ronnd hole, the meaning of whioh he could not at the time comprehend, though after circumstances sufficiently explained it to him.",0.016736401673640166
1833,"“A singular room,” he observed to Reeks, on concluding his survey.","4 A singular room,'' he obsered to Reeks, on ooncluding his surrey.",0.10294117647058823
1834,"“Did you expect to find any one here?” “I hardly know,” replied the other.","Did you expect to find any one here ?'"" I hardly know,'' replied the other.",0.09090909090909091
1835,“That bell may have given the alarm.,That bell may have given the alarm.,0.027777777777777776
1836,But I will soon ascertain the point.,But I will soon ascertain the point,0.027777777777777776
1837,Remain here till I return.” “You are not going to leave us?” rejoined Mr.,"Remain here till I return.'' You are not going to leare us R'' rejoined Mr,",0.11842105263157894
1838,Thorneycroft uneasily.,"Thorneycroft, neasily.",0.08695652173913043
1839,"“Only for a moment,” said Reeks.","eOnly for a moment,'' ssid Reeks.",0.12121212121212122
1840,"“Keep quiet, and no harm will befall you. Whatever you may hear without, do not stir.” “What are we likely to hear?” asked Thorneycroft with increasing trepidation.","`Keep quiet, and no harm will befal yon. Whatever you may hear withont, do not stir,'' What aro we likely to hear '' asked Thorneycroft, with inereasing trepidation.",0.08383233532934131
1841,"“That’s impossible to say,” answered Reeks; “but I warn you not to cry out unnecessarily, as such an imprudence would endanger our safety.” “You are quite sure you don’t mean to abandon us?” persisted Thorneycroft.","IThat's impossible to say,'' answered Reeks; '`but I warn you not to cry out unnecessarily, as snch an imprudence would endanger our safety.'' Yon are quite sure you don't mean to abandon us t'' persisted Thorneyceroft.",0.07727272727272727
1842,"“Make yourself easy; I have no such intention,” rejoined Reeks sternly.","t Make yourself essy; I have no such intention,'' reioined Reeks, sternly.",0.0945945945945946
1843,"ve’ll take care on you, don’t be afeerd, old gent,” said Ginger.","e'll take care of yon, don't be afeerd, old gent,'' said Ginger.",0.1076923076923077
1844,"“Yes, ve’ll take care on you,” added the Tinker and the Sandman.","e Yes, ve'll take care on yo,'' added tha Tinker and the Bandman.",0.12121212121212122
1845,"“You may depend upon them as upon me, sir,” said Reeks.","You may depend upon them as upon me, sir,'' said Reeks.",0.05357142857142857
1846,"“Before we explore the subterranean apartments, I wish to see whether any one is up-stairs.” “Wot’s that you say about subterranean apartments, Mr.",": Before we explore the subterranean apartments, I wish to see whether any one is np-stairs,'' ot's that you say about subterranean apartments, Mr.",0.06040268456375839
1847,Reeks?” interposed Ginger.,Reeks 7'' interposed Ginger.,0.14285714285714285
1848,"“Ve ain’t a-goin’ below, eh?” But without paying any attention to the inquiry, Reeks quitted the room, and closed the door carefully after him.","e ain't a-goin' below, oh t Bat withont paying any attention to the inquiry, Reek quitted the room, and closed the door carefully after him.",0.06993006993006994
1849,"He next crossed the hall, and cautiously ascending a staircase at the farther end of it, reached the landing-place.","Ho next crossed the hall, and cautiously ascending a staircase at the farther end of it, reached the landing-plaee.",0.017391304347826087
1850,"Beyond it was a gallery, from which several chambers opened.","Beyond it wss a gallery, from which several chambers opened.",0.016666666666666666
1851," Advancing a few paces, he listened intently, and hearing a slight sound in an apartment to the right, he stepped softly towards it, and placing his eye to the keyhole, beheld a tall man, dressed in black, pacing to and fro with rapid strides, while three other persons, wrapped in sable gowns, and disguised with hideous masks, stood silent and motionless at a little distance from him."," Advancing a few paces, he listened intently, and hearing a slight sonnd in an apartment to the right, he stepped softly towards it, and placing his eye to the keyhole, beheld s tall man, dressed i black, pacing to and fro with rapid strides, while three other persons, wrapped in sable gowns, and disguised with hideous masks, stood silent and motionless at a little distanee from him.",0.0103359173126615
1852,In the tall man he recognised Cyprian Rougemont.,In the tall man he reeognised Cyprian Rongemont.,0.041666666666666664
1853,"Upon a table in the middle of the room was laid a large open volume, bound in black vellum.","Upon a table in the middlo of the room was laid a large open volume, bound in black vellum.",0.01098901098901099
1854,"Near it stood a lamp, which served to illumine the scene.","Near it stood a lamp, which servred to illumine the scene.",0.017241379310344827
1855,"Suddenly, Rougemont stopped, and turning over several leaves of the book, which were covered with cabalistic characters, appeared in search of some magic formula.","]Suddenly, Rougemont stopped, and turning over seeral leaves of the book, which were covered with cabalistio characters, appeared in search of some magic formula.",0.018404907975460124
1856,"Before he could find it, however, a startling interruption occurred.","Before he could find it, howeer, a startling interruption occurred.",0.014705882352941176
1857,"An alarum-bell, fixed against the wall, began to ring, and at the same moment the doors of a cabinet flew open, and a large ape (for such it seemed to Reeks), clothed in a woollen shirt and drawers, sprang forth, and bounding upon the table beside Rougemont, placed its mouth to his ear.","An alarum-bell, fixed against the wall, began to ring, and at the same moment the doors of a cabinet flew open, and a large ape (for snch it seemed to Reeks), clothod in a woollen shirt and drawers, sprang forth, and bounding upon tho table beside Rougemont, placed its mouth to his ear.",0.010452961672473868
1858,"The communication thus strangely made seemed highly displeasing to Rougemont, who knitted his brows, and delivered some instructions in an undertone to the monkey.","The comumunication thus strangely made seemed highly displeasing to Rongemont, who knitted his browe, and delivered some instructions in an under tone to the monkey.",0.024242424242424242
1859,"The animal nodded its head in token of obedience, jumped off the table, and bounded back to the cabinet, the doors of which closed as before.","The animal nodded its heasd in token of obedience, jumped off the table, and bonded back to the cabinet, the doors of which elosed as before.",0.02112676056338028
1860,"Rougemont next took up the lamp, with the evident intention of quitting the room, seeing which, Reeks hastily retreated to an adjoining chamber, the door of which was fortunately open, and had scarcely gained its shelter when the four mysterious personages appeared on the gallery.","Rougemont next took up the lamp, with the evident intention of quit 158 ting the room, seeing which, Reeks hastily retreated to an udjoining chamber, the door of which was fortunately open, nnd hsd ecarcely gained its shelter when the fonr mysterions personages appeared on tho gallery.",0.04195804195804196
1861,"Reeks heard their footsteps descending the staircase, and then, creeping cautiously after them, watched them across the hall, and pause before the chamber containing Mr.","Reeks heard their footsteps descending the staircase, and then, creeping cautionsly after them, watched them across the hall, and pause before the chamber containing Mr.",0.005917159763313609
1862,Thorneycroft and his companions.,Thorneycroft and his companions.,0.0
1863,"After a moment’s deliberation, Rougemont noiselessly locked the door, took out the key, and leaving two of his attendants on guard, returned with the third towards the staircase.","After a moments' deliberation, Rougemont noiselessly locked the door, took out the key, and leaing two of his attendants on guard, returned with the third towards the staircase.",0.01675977653631285
1864,"Without tarrying to confront them, Reeks started back, and hurried along the gallery till he came to a back staircase, which conducted him, by various descents, to the basement floor, where, after traversing one or two vaults, he entered a subterranean passage, arched overhead, and having several openings at the sides, apparently communicating with other passages.","Without tsrrying to confront them, Reeks started back, and hnrried along the gallery till he came to s back staircase, which condncted him, by varions descents, to the basement floor, where, after traersing one or two vanlts, he entered a subterranean passage, arched overhead, and having seeral openings at the sides, apparently commnanicating with other passsges.",0.02997275204359673
1865,"It was lighted at intervals by lamps, which emitted a feeble radiance.","It was lighted at interrals by lamps, which emitted a feeble rsdianee.",0.04285714285714286
1866,"By the light of one of these, Reeks discovered the door of a cell.","By the light of one of these, Reeks discovered the door of a cell.",0.0
1867,"It was of iron, and as he struck it with his hand, returned a hollow clangour.","It was of iron, and as ho struck itwith his hand, retnrned a hollow clangour.",0.038461538461538464
1868,"On repeating the blow, a hoarse voice from within cried, “Leave me in peace!” “Is it Auriol Darcy who speaks?” demanded Reeks.","On repeating the blo, a hoarse voice from within cried, ` Leave me in peace l' Is it Anriol Darcy who speaks 7'' demanded Reeks.",0.09230769230769231
1869,"“It is,” replied the prisoner.","It is,' replied the prisoner.",0.06666666666666667
1870,"“Who are you that put the question?” “A friend,” replied Reeks.","Who are you that put the question 7'' A friend,'' replied Reeks.",0.12121212121212122
1871,"“I have no friend here,” said Auriol.","- I hare no friend here,'' said Anriol.",0.15384615384615385
1872,"“You are mistaken,” rejoined Reeks.","159] 4 ou are mistaken,'' rejoined Reeks.",0.21951219512195122
1873,“I have come with Mr.,I haoe come] with Mr.,0.13636363636363635
1874,Thorneycroft to deliver you.” “Mr.,Thomnereroft to deliver you.' Mr.,0.14705882352941177
1875,Thorneycroft has come too late.,Thorneycroft has come too late.,0.0
1876,"He has lost his daughter,” replied Auriol.","He has lost his daughter,' replied Auriol.",0.023809523809523808
1877,“What has happened to her?” demanded Reeks.,What has happened to her ?'' dcmanded Reeks.,0.1111111111111111
1878,"“She is in the power of the Fiend,” replied Auriol.","She is in the power of tle Fiend,'' replied Auriol.",0.07692307692307693
1879,"“I know she is detained by Cyprian Rougemont,” said Reeks.","tI know she is detained by Cprian Rougemont,'' snid eeka.",0.11864406779661017
1880,“But what has befallen her?” “She has become like his other victims—like my victims!” cried Auriol distractedly.,"ABut what has befallen her ? She has become like his other ictims-like my victims I' cried Anriol, distractedly.",0.09565217391304348
1881,"“Do not despair,” rejoined Reeks.","Do not despair,'' rejoined Reeks.",0.08823529411764706
1882,“She may yet be saved.” “Saved!,:She may yet be saed.'' Saed1,0.21875
1883,how?” cried Auriol.,how t'' cried Auriul.,0.23809523809523808
1884,"“All is over.” “So it may seem to you,” rejoined Reeks; “but you are the victim of delusion.” “Oh that I could think so!” exclaimed Auriol.","All is over.'' So it may seem to yon,'' rejoined Reeks; ``but you ara the victim of delusion,'' OhI that I could think sol'' exclaimed Auriol.",0.12413793103448276
1885,“But no—I saw her fall into the pit.,4Bt no-I saw her fall into the pit.,0.08333333333333333
1886,I beheld her veiled figure rise from it.,I beheld her eiled fgure rise from it.,0.05
1887,I witnessed her signature to the fatal scroll.,I witnessed her signatare to the fatal seroll.,0.043478260869565216
1888,"There could be no illusion in what I then beheld.” “Despite all this, you will see her again,” said Reeks.","There could be no illusion in what I then beheld,'' Despite all this, you will see her again,'' ssid Reeks.",0.06481481481481481
1889,“Who are you who give me this promise?” asked Auriol.,Who are yon who gie me this promise ?'' asked Auriol.,0.10909090909090909
1890,"“As I have already declared, a friend,” replied Reeks.","Aa I have already declared, a friend,'' replied Reeks.",0.07272727272727272
1891,"“Are you human?” “As yourself.” “Then you seek in vain to struggle with the powers of darkness,” said Auriol.","' Are you human 7'' t As yonrself,'' Then you seek in vain to etrggle with the powers of arkness,'' said Auriol.",0.1565217391304348
1892,"“I have no fear of Cyprian Rougemont,” rejoined Reeks, with a laugh.","160 I have no fear of Oyprian Rougemont,'' rejoined Reeks, with a lsgh.",0.125
1893,"“Your voice seems familiar to me,” said Auriol.","Yonr voice seems familiar to me,'' aaid Anriol.",0.125
1894,"“Tell me who you are?” “You shall know anon,” replied Reeks.","TIl me who yon are '' e Yon shall know anon,'' replied Reeks.",0.19047619047619047
1895,"“But, hist!—we are interrupted.","`'But, hist1we are interrupted.",0.125
1896,"Some one approaches.” Chapter 2 The Enchanted Chairs More than ten minutes had elapsed since Reeks’ departure, and Mr.","fSome one approsches,'' Mon than ten minutes had elspsed since Reeks's departure, and Mr.",0.34146341463414637
1897,"Thorneycroft, who had hitherto had some difficulty in repressing his anger, now began to give vent to it in muttered threats and complaints.","Thorneycroft, who had hitherto had some diffienlty in repressing his anger, now began to give vent to it in muttered threats and complaints.",0.014285714285714285
1898,"His impatience was shared by the Tinker, who, stepping up to Ginger, said— “Wot the devil can Mr.","His impatiencs wss shasred by the Tinker, who, stepping p to Ginger, said- Wot the devil can Mr.",0.061224489795918366
1899,Reeks be about?,Reeks be about7,0.06666666666666667
